uid,email,username,first_name,last_name,impact_score,company,job_title,education,university,major,num_follower,communication_services,consumer_discretionary,consumer_staples,energy,financials,health_care,industrials,information_technology,materials,real_estate,utilities,Fraud_Detection,Risk_Scoring,Healthcare,Internet_Search,Marketing_Effectiveness,Website_Recommendations,Image_Recognition,Speech_Recognition,Airline_Route_Planning,Price_Analytics,Supply_Chain_Optimization,Talent_Acquisition_Analytics,Environment_Analytics,Epidemiology,Social_Policy,Evaluation_and_Assessment,filter_test,filter_spam,filter_spam_2,project_list,covid_competition,news_competition,property_competition,restaurant_competition,investment_competition,recency
3966,kristophercastro@gmail.com,steven19,Samantha,Freeman,1.2,univbrawijaya,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,True,False,False,False,False,0
4272,vanessapham@gmail.com,raymond27,Stephen,Garcia,1.2,brawijaya university,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
3804,serranobrian@gmail.com,bmedina,Carrie,Mendoza,0.5598999859622111,universitas brawijaya,personal assistant,nan,nan,nan,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,"[(1897, 'Since 2010, the City Council has man', ""data from the USE PALESIT</strong>\nZip Data from Census Bureau's Census Block Groups Neighborhoods (BGGs) estimates, group, rough, the amount of"", 'R'), (270, 'benchmarking throughout Seattle areas for a n', 'its. This dataset was developed through a process involving some of the primary stewards for the facility data and their stakeholders. It is meant to be a living reference and will be m', None), (1065, '311 Service Requests (CSR) system by', '311, affecting in NYC supervision of the vehicle involving Children are composted by streets from the same Zoning Research & Volving County. For most recent c', 'R'), (1208, '311 Service Requests - Requests - Requ', 'its removed by the City Council District, Utilization. Council District is a Filterable list of all active businesses currently registered with the Office of Finance. An """"active"""" business is defined as a registered', 'C'), (977, 'for participation. These records are deriv', '311, its holds, someirsts and other servicesed throughout the Seattle Municipal Code. The cycle summary is derived from a two requested by the number of during the reporting period', 'R'), (978, 'for names and other trip. As are not', 'for the year 2010 census count of housing units prediction agenced from Census Block Groups.\n\nFor excluded from Census Bureau Shapeale Census Tracts,Display of the', 'Python'), (742, '311,000) Transportation (CF', ', authorized use of the sorted cases, which is summary of following remains itemized made to the basis.\n\n<strong>D. HOW TO USE THIS DATAS', 'R'), (1173, ', some additional, crash data and other', ""of the City's building's legal antigen investigation of any given work, account of a wordable identifies a project of a project, a permit may be issued the same day with Express Permit or e-Permit"", 'R')]",False,False,False,False,False,112
4656,bfletcher@croesusmgt.com,julian09,Robin,Atkinson,1.2,nan,nan,nan,university of illinois at urbanachampaign,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
4644,lawrencerichard@hec.ca,chris15,Kimberly,Williams,1.2,nan,tester,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,True,False,0
2970,aprilpalmer@gmail.com,kmerritt,Timothy,Jones,6.552112691091216,nan,manager,nan,nan,nan,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,"[(532, 'SY21612,""Annual number of un', '311���s Customer Service Requests (CSR) system by mapping open pothole requests each morning and routing crews in geographic clusters so as to fill as many potholes', 'C++'), (1405, 'for how daily date.  For more information on', 'to goals.""\nTIF Balance Sheets - Gregated American Commission Jurisdiction or Leased,City-owned and leased facilities maintained in the City\'s Facility System', 'Python')]",False,False,False,False,False,0
3012,mgriffin@uncc.edu,adavidson,Mary,Reid,1.2,self,student,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,48
3018,katherinegriffin@GMAIL.COM,susan62,Melinda,Smith,1.2,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
2916,harrismichael@gmail.com,cassandramcdaniel,Shawn,Gonzalez,1.2,seen,market research project manager,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
3108,hbowers@formulated.by,james43,Tyler,Harris,1.2,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
1008,ddavis@sufe.edu.cn,robertford,Christine,Welch,1.2,nan,freelance,some college no degree,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,129
2526,egay@rmdslab.com,ibryant,Kevin,Jacobs,1.2,nan,nan,nan,nan,technology  information management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
2790,kaylagordon@cbsinteractive.com,vrandall,Crystal,Harris,0.9001608007962147,nan,nan,nan,nan,nan,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,"[(1709, 's are dived from the City of Seattle.\n\nA', 'ByGroup-Index/gthns-pr-myg5fb65""\nBoundaries - Landmark Districts,Seattle Parks and Recreation ARCGIS park features parking layer web services are', 'Other'), (327, '/><div>Als of the Amount of in', ""on the year on population of the vehicle, and learn more about the City's official City of Chicago or participate of a candidate for City office during the 2008 election.\r\nThis view shows data forma��"", 'Java'), (758, '(B) and calender, both account', 'its can be found <a href=""""https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76""\nFilers Management Parkss - Lines - M', 'R'), (109, 'for one year. It is extracted from the pers', '311 Service Requests (CSR) system by mapping open pothole requests each morning and routing crews in geographic clusters so as to fill as many potholes as possible per', 'Other'), (1356, 'System: http://j.mp/lPotWf', '311���s Customer Service Requests (CSR) system by mapping open pothole requests each morning and routing crews in geographic clusters so as to fill as many potholes', 'Python'), (1323, ""Data. its in the City's Council for the"", '311, amenda, or calls in pathways.\n\nData Owner: Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Ang', 'Other'), (368, 'its so please follow <a href=""""https://g', 'for the City of Seattle total number of plumes for recyclings to workflows and the public work plards. This dataset is in a forma��������������t for spatial datasets that is inhe', None), (1234, '311, calls for housing type of pl', "".nyc.gov/tiles/indexce-type-demographics/american-community-survey#5year' rel='nofollow ugc' style='text-decoration:underline"", 'Java'), (783, 'its by the department of Council database', '311, a site, including goal, physical plumbing, as well as well as the date.\nPerformance Metrics - Transportation - Bus Street Lights - Map', 'Other')]",False,False,False,False,False,0
948,tramos@korea.kr,kimberly43,Susan,Andrews,1.2,nan,doctor,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,True,True,False,True,0
528,ejones@researchmethods.org,becky85,Jessica,Reyes,1.2,northeastern university ,productprocess development scientist,bachelors degree,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
936,austin88@hyperloop-one.com,monicajimenez,Ashley,Swanson,1.2,nan,nan,some college no degree,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
960,sherryhess@gmail.com,hilllogan,Brian,Duran,1.2,nan,nan,masters degree,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
2802,claire29@gmail.com,aphillips,Alan,Gonzales,1.2,ims ,nan,nan,nan,international affairs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
2892,jasonbyrd@gmail.com,parsonsgloria,Mary,Curtis,1.2,nan,nan,some college no degree,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
2838,riveracatherine@hotmail.com,owaters,Justin,Mayo,1.2,university of southern california,computational designer,less than high school,nan,economics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
3258,kylethompson@hotmail.com,bernardalexander,Bryan,Norman,1.2,lse,lecturer,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
6384,emily22@gmail.com,feliciaedwards,Margaret,Avila,1.2,providence college,student,nan,nan,international studies ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
6258,bobby59@yahoo.com,mmccormick,Emily,Mullins,1.2,nan,nan,nan,tennessee tech university,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
5268,levinejames@gmail.com,adam33,Paul,Lopez,1.2,student,student,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
5262,diazbrandon@gmail.com,eburgess,Dennis,Patterson,1.2,atisfy labs ,project impacter  data science,some college no degree,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,True,False,0
6396,macdonaldjoseph@gmail.com,gyoung,Diana,Lang,3.326183037661666,columbia university,data analyst,nan,stanford university,education doctoral program,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,"[(208, 'for one year.""\nCommunity Survey Data,Pr', 'English Language Arts (ELA) Test Results by Grade - 8\r\nNotes:\r\nAs of 2006, the New York State Education Department expanded the ELA and mathematics testing', 'C++'), (1918, '311���s Customer Service Requests (', 'and approximately 2000 order to protect the privacy of crime (with the exception of murders where data exists for each victim) that occurred in the City of Chicago from 2001', 'Python'), (560, 'Math Teachers - Graph,""', 'attributes.</div>""\nLand Use Permits for Ripulation - Employment Capture Calls,Listing of all active businesses currently registered with the Office of Finance. An """"active"""" business is defined as a', 'C++'), (1233, 'daily sidewalks in the City of Seattle', '. Shotter,The City of Chicago Police Department of Public Utilization (DOB) received home additional information about the type of the number of hours/months, grouped by housing, and traffic collision', 'C')]",False,False,False,False,True,0
5286,warnerrobert@bmo.com,garrisonrandy,Candace,Hopkins,1.2,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
6282,paulwilliams@gmail.com,mpham,Brian,Yoder,1.2,uci,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
5592,johnsoncarlos@bucknell.edu,andrew50,Cynthia,Brennan,1.2,pec,nan,bachelors degree,nan,information system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
5778,ocaldwell@usc.edu,cherylgallagher,Kristen,Morris,7.736170782460659,nan,student,nan,nan,nan,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,"[(613, 'Neighborhood Teach Areas (TDDA', '311). This dataset includes all source but notes for each measures as one of January 1, 2011 to 2010. This information is derived from a <a href=""""https://www1.nyc.gov/site/planning/data-m', 'Other'), (1327, '.""\nDepartment for the Aging (DFTA)', 'biddle schools (APS) including Geoals by Month and Meals Services.\nNYCHA Resource Court Service (2010-2014),""The City of Seattle has created an on-street pa', 'Java'), (1921, 'SDOT and Recreation Data - Retail Digit', '311,4-4-2017-11 for 2018 4-11 for-112454\n\nPerformance Metrics - Transportation - Streets - Street Dweeping - 2015 - Map,""When', 'Java'), (1660, '.\nCity Facilities - Bronx by Bul', 'benchmarking performance respectively renovations removal archively, affordable housing, or completed affair officials as a registered of the planned (JI) that goal', 'C++'), (1597, 'its passed by Civil Service by the City', '311, a disclaimer and then search for most recent year.\n\nPlus Street Sweeping Quality - Map,""When moisture seeps into pavement, it expands', 'Java'), (1262, 'Data on Borough,""GIS data: Boundaries of H', '31,000,000,000 square footage:\r\n\r\n2) Events_COD_Each record represents a some other that may be dictionary. If antiginal arterialsced', None), (944, 'its are displayed.\r\n\r\nSee http://', ""Technology and Telecommunications because the City of Seattle's Geology and System of Recreational Works and System (PSS) guides and created by effort of"", 'Python'), (1420, 'benchmarking to recycling pave', ""for the City's Facility System of Record (FSR). This dataset was developed through a process involving some of the primary stewards for the facility data and their stakeholders. It is meant"", None), (1019, 'and approved by the Board of Ethics', '.gov/open-data/bytes-archive.page?sorts[year]=0"""">BYTES of the BIG APPLE- Archive</a>""\nStreet Sweeping 2015 -', 'Java')]",False,False,False,False,False,0
5256,michael38@gmail.com,dmartin,Connie,Gomez,1.2,us air force,director of big data,some college no degree,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
5196,egriffin@gmail.com,andersonjose,Victor,Bennett,1.2,national veterinary associates,nan,some college no degree,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
5958,gyoung@ucf.edu,luke35,Michael,Smith,1.2,center of regional communication in jincheng,nan,nan,university of california san diego,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,True,0
6564,jacob81@gmail.com,imyers,Michael,Ruiz,5.80471028617125,nan,product management,nan,nan,nan,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,"[(1679, 'and approved by the City Council. Disc', ""for more detailed in the City's Facility System of Record (FSR). This dataset was developed through a process involving some of the primary stewards for the facility data and their stakeholders. I"", 'Python'), (834, ', the monthly but not limited to ', ""its could be used for participation of the City's building since municipal Code.</span></div>\r\n<i><span><a href='https://www.seattle.gov/opcd/population-and-demographic"", None), (89, 'for NYC smallers and removement legal', 'follows: exceptionary by but notice of the new buildings and portion of the City Council.\r\n��� Census Bureau in the datasets 2014-20 individual paper for a census count of permit issu', 'Python'), (1091, 'Data for manual purposes over time. The', 'for the population of Pre- https://data.sfgov.org/d/xmi-ji-wxpybi-cc74\n\nThis dataset reflects reported incidents of calls for recommended through each year 201', 'Other'), (1343, 'for the monthly years of the type of election', ""_OD.pdf</a>��<br /><br />| Update Cycle: Weekly��<br />| Contact Email:��<a href='mailto:DOT_IT_GIS@seattle.gov' rel='nof"", 'C++'), (1977, 'follows: https://planninggis.com/', '311, apto place households, and physicaleses may housing added but are not included in this dataset. Therefore the location future, this dataset was calculated based on data from', 'Java'), (1374, '311 Service Requests (CSR) system by', '311, square footage, and routes whorized use crews in 2011.  This metric tracks the average number of days CDOT takes to complete pothole repairs per week.', 'Other'), (1103, '_OD.pdf</a>��<br /><br', 'for more detailed or that more participation.\n\nThis dataset was developed through a process involving some of the primary stewards for the facility data and their stakeholders. It is meant to be a', 'Python'), (1064, '. \n\nProjected Routes,Permits', 'and permits from the property document database, please refer to the <a href=""""https://www1.nyc.gov/site/planning/data-maps/open-data/bytes-archive.page?sorts[', 'R')]",False,False,False,False,False,0
5154,torresnicholas@rediffmail.com,vaughnjeffrey,Nicholas,Bennett,1.2,nan,nan,nan,nan,data science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
6540,michael63@gmail.com,randall31,David,Stewart,2.3798769146690377,institut bisnis dan informatika kesatuan,nan,nan,nan,statistics,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,"[(30, 'and programs are represented in their housing and other part', 'data from its the approachment was comprehensively managed.\nPed PD Crimary Maps Model to Cases Forest Cycle County - Census Blocks, Census boundary showing', None), (1412, ', some population, licenses, p', 'data by lobbyist and their reporting period.\nCity Facilities - Boards - Limited Agency Map,""When moisture seeps into pavement, it expands when it freezes and cont', None), (1852, ""for the City's Facility System of Record (F"", 'for commercial district but excludes from the City of Seattle.\r\n\r\nThis dataset was developed through a process involving some of the primary stewards for the facility data and their stakeholders. I', 'Other'), (1651, ', including the same of each year individual app', 'its columns are counted to the automated Civil Service (CSA) reported by proceed by the Department of Special Education (ESO) and/Schools in NYCHA properly k', 'Java'), (1410, '.""\nPerformance Management Repairs -', 'English Language Arts (ELA) Test Results by Grade - Citywide - District - District - EL status of English Language Arts for grades 3 through 8. Data are disaggregated by', 'Java'), (954, 'for the City of Seattle event. This dataset was some', ""its housing resources from three construction permits issued or completed since the Class of Data Children's demographic and environmentally events. This data is updated daily with amount of lelocated by"", 'Python'), (1092, '. However, sidewalk flu', 'with the citywide of the city workforce, arterial, and fundedical services. This dataset was developed through a process involving some of the primary stewards for the facility data and their stakehol', 'Other')]",False,False,False,False,False,0
5946,emartin@randstadusa.com,williamcarter,Lisa,Fisher,1.2,triage consulting group,nan,nan,other,business analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
6426,jesuswilliams@yahoo.com,peterhernandez,Jennifer,Chavez,3.941922415306208,nan,nan,nan,nan,nan,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,"[(1547, 'English Language Arts for grades 3', ', and developed street lights in the City of Seattle.  Board districts that are in city are not included in Seattle��</p>\r\n</a>\r\n</td>\r\n<strong>D. HOW TO USE THIS', None), (1938, '311 for after-square-mott', 'to published financially starts.\n\nThe 2004 Building Energy Benchmarking Ordinance - Table Reported Ordinance is the final City operating budget as approved by the City Council. It', 'Python'), (795, '311.  This dataset was developed through a process in', "", since Jurisdiction or Leased,City-owned and leased facilities maintained in the City's Facility System of Record (FSR). This dataset was developed through a process involving some of"", 'R'), (770, 'for more detailed in the City of Seattle.  The data s', 'Tax Preparation Management Courtly, Solar Solar, Font Bully Shot Cantcoharter establishwest geographic, as of each census tract.\nBoundaries - Shot', None)]",False,False,False,False,False,0
5250,frances38@yahoo.com,reneeruiz,Cynthia,Faulkner,1.2,nan,lecturer,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
6456,jonathan28@marshall.usc.edu,pdominguez,Terri,Escobar,6.312341592774353,nan,designer,nan,nan,nan,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,"[(1191, 'its removed by the Mayor���s Office', ""311,Affairs and approved over 50 days of the City of Seattle. The City's Council Reporting percentage of the City of Seattle. This data is average number of days CPD. The map of the data includes 5"", 'C++'), (1400, ', people tax, grouped by B', 'with housing units, including blocks, business types, and physical features pedestrians, capes on jobs, create totals. This dataset was access a licensed total sum', 'Python'), (1534, 'for more information about how itemized use.\r\nData', 'Control Legal Law 106:12/6/11 for construction of a new branch expected to open in 2011. This data is available on the public total a newly, including but not limit', 'R'), (570, 'Ordinance.nyc.gov/site/planning/', 's and are not set and owned from the behested payment was made. If the previous requested by the end of basic vendors that are been not included in the most recent date ($50', 'Other'), (1495, '311, a building permit may be remove the most', 'its cases on a standard.\r\n\r\n<ul>Data from:  Board of Ethics Commission website. \r\n\r\nMap of the lobbyist program, please see the <a href=""""https://sfethics.org/com', 'Other'), (286, 'for more detailed in the Borough do not,', 'with Spaces (PPS)\nRunexenance Metrics - Family Support Services - Map,""GIS data: Bicycle Special Estimates Support Service - Spoting Eligib', 'C'), (1993, 'with the following linked by the Department of Building and S', 's from the Board of Ethics [http://j.mp/mbH9BN] / Time Period: 2010, Net housing unit change in housing units arising of days and areas of the p', 'R'), (954, 'and the City of Seattle Department of City Planning for a permit was', 'and are not included in this dataset.\n\nFor more information about this dataset, please see https://data.cityofchicago.org/d/7r8-8t8e""\nEnrollment Filing System,Patistical Schedule Col', 'C++')]",False,False,False,False,False,0
5214,zvega@recruitingatalent.com,murphykristi,Hailey,Thompson,1.2,nan,operation manager,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
5220,dmiller@yahoo.com,adkinssteven,Krystal,Martinez,1.2,ups,nan,some college no degree,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,,False,False,False,False,False,0
5226,jhaynes@gmail.com,brandianderson,Amber,Ellis,1.2,nan,graduate teaching assistant,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
3930,powellmichael@test.com,perezjeffrey,Julie,Cook,1.0992111581902684,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
3234,bscott@gmail.com,monica80,Joseph,Spence,1.0863463295226032,university of rochester,student,masters degree,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
